ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
100000877,0,single,36,high school,137342,management / self-employed / highly qualified employee / officer,2
100000878,0,single,28,other / unknown,116848,skilled employee / official,1
100000879,0,single,27,other / unknown,125190,management / self-employed / highly qualified employee / officer,1
100000880,0,single,36,high school,153441,skilled employee / official,0
100000881,0,single,38,high school,195328,management / self-employed / highly qualified employee / officer,2
100000882,0,non-single (divorced / separated / married / widowed),48,university,190413,skilled employee / official,0
100000883,0,single,36,high school,118656,skilled employee / official,1
100000884,1,non-single (divorced / separated / married / widowed),65,graduate school,69487,unemployed / unskilled,0
100000885,0,non-single (divorced / separated / married / widowed),43,university,145313,skilled employee / official,1
100000886,1,non-single (divorced / separated / married / widowed),53,university,117005,skilled employee / official,1
100000887,0,single,34,high school,123243,skilled employee / official,1
100000888,0,single,23,other / unknown,237799,skilled employee / official,1
100000889,0,single,34,high school,180617,management / self-employed / highly qualified employee / officer,2
100000890,0,single,40,high school,167019,skilled employee / official,0
100000891,0,single,43,high school,147745,management / self-employed / highly qualified employee / officer,2
100000892,0,single,46,high school,114254,skilled employee / official,1
100000893,0,single,38,high school,81155,unemployed / unskilled,0
100000894,0,single,34,high school,151803,skilled employee / official,2
100000895,0,single,29,other / unknown,94356,skilled employee / official,2
100000896,0,single,31,other / unknown,200621,management / self-employed / highly qualified employee / officer,2
100000897,1,non-single (divorced / separated / married / widowed),28,high school,144448,management / self-employed / highly qualified employee / officer,1
100000898,1,non-single (divorced / separated / married / widowed),35,high school,150797,skilled employee / official,0
100000899,1,non-single (divorced / separated / married / widowed),33,high school,84404,unemployed / unskilled,0
100000900,0,single,42,high school,133373,skilled employee / official,2
100000901,0,single,43,high school,119502,skilled employee / official,2
100000902,0,non-single (divorced / separated / married / widowed),44,university,131619,skilled employee / official,0
100000903,0,single,42,high school,194084,skilled employee / official,2
100000904,0,non-single (divorced / separated / married / widowed),40,high school,108278,skilled employee / official,1
100000905,0,single,36,high school,130987,management / self-employed / highly qualified employee / officer,1
100000906,0,single,20,other / unknown,116582,management / self-employed / highly qualified employee / officer,2
100000907,0,single,24,other / unknown,85270,unemployed / unskilled,0
100000908,0,non-single (divorced / separated / married / widowed),27,high school,129227,skilled employee / official,0
100000909,1,non-single (divorced / separated / married / widowed),46,university,108291,unemployed / unskilled,0
100000910,1,non-single (divorced / separated / married / widowed),33,high school,103091,unemployed / unskilled,0
100000911,1,non-single (divorced / separated / married / widowed),34,high school,136975,skilled employee / official,1
100000912,1,non-single (divorced / separated / married / widowed),25,high school,111502,unemployed / unskilled,0
100000913,1,non-single (divorced / separated / married / widowed),25,high school,124750,skilled employee / official,1
100000914,0,non-single (divorced / separated / married / widowed),28,high school,146463,skilled employee / official,2
100000915,0,single,31,other / unknown,115075,skilled employee / official,0
100000916,1,non-single (divorced / separated / married / widowed),32,high school,308491,management / self-employed / highly qualified employee / officer,1
100000917,0,single,32,other / unknown,126368,skilled employee / official,0
100000918,0,single,68,university,287247,management / self-employed / highly qualified employee / officer,2
100000919,0,non-single (divorced / separated / married / widowed),33,high school,125535,skilled employee / official,2
100000920,0,single,39,high school,153223,management / self-employed / highly qualified employee / officer,2
100000921,1,non-single (divorced / separated / married / widowed),28,high school,106873,skilled employee / official,1
100000922,0,single,37,high school,268906,management / self-employed / highly qualified employee / officer,1
100000923,1,non-single (divorced / separated / married / widowed),22,high school,97757,skilled employee / official,2
100000924,0,single,30,other / unknown,112151,skilled employee / official,1
100000925,0,non-single (divorced / separated / married / widowed),55,university,172909,skilled employee / official,0
100000926,0,single,46,high school,103387,skilled employee / official,1
100000927,1,non-single (divorced / separated / married / widowed),21,high school,93916,skilled employee / official,2
100000928,0,single,39,high school,189963,skilled employee / official,2
100000929,0,single,58,university,124191,skilled employee / official,0
100000930,0,single,43,high school,77205,unemployed / unskilled,0
100000931,0,single,24,other / unknown,65917,unemployed / unskilled,0
100000932,1,non-single (divorced / separated / married / widowed),22,high school,109676,skilled employee / official,0
100000933,0,single,30,other / unknown,95682,skilled employee / official,2
100000934,0,single,42,high school,125516,skilled employee / official,2
100000935,1,non-single (divorced / separated / married / widowed),23,high school,99822,skilled employee / official,0
100000936,0,single,30,other / unknown,154854,management / self-employed / highly qualified employee / officer,1
100000937,1,non-single (divorced / separated / married / widowed),28,high school,84582,unemployed / unskilled,0
100000938,0,non-single (divorced / separated / married / widowed),30,high school,145800,management / self-employed / highly qualified employee / officer,0
100000939,0,single,42,high school,162869,skilled employee / official,1
100000940,0,single,46,high school,192379,management / self-employed / highly qualified employee / officer,2
100000941,0,single,45,high school,159757,management / self-employed / highly qualified employee / officer,2
100000942,0,single,31,other / unknown,69571,unemployed / unskilled,0
100000943,0,single,31,other / unknown,93648,skilled employee / official,2
100000944,0,single,42,high school,77472,unemployed / unskilled,0
100000945,1,non-single (divorced / separated / married / widowed),46,university,121501,skilled employee / official,0
